"","ID code","PDINY01","PDINY02","PDINY03","PDINY04","PDINY05","PDINY06","PDINY07","PDINY08","PDINY09","PDINY10","PDINY11","PDINY12","PDINY13","PDINY14","PDINY15","PDINY16","PDINY17","PDINY18","PDINY19","PDINY20","PDINY21","PDIDI01","PDIDI02","PDIDI03","PDIDI04","PDIDI05","PDIDI06","PDIDI07","PDIDI08","PDIDI09","PDIDI10","PDIDI11","PDIDI12","PDIDI13","PDIDI14","PDIDI15","PDIDI16","PDIDI17","PDIDI18","PDIDI19","PDIDI20","PDIDI21","PDIPR01","PDIPR02","PDIPR03","PDIPR04","PDIPR05","PDIPR06","PDIPR07","PDIPR08","PDIPR09","PDIPR10","PDIPR11","PDIPR12","PDIPR13","PDIPR14","PDIPR15","PDIPR16","PDIPR17","PDIPR18","PDIPR19","PDIPR20","PDIPR21","PDICO01","PDICO02","PDICO03","PDICO04","PDICO05","PDICO06","PDICO07","PDICO08","PDICO09","PDICO10","PDICO11","PDICO12","PDICO13","PDICO14","PDICO15","PDICO16","PDICO17","PDICO18","PDICO19","PDICO20","PDICO21"
"710","Pm7Xgq0M","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0"
"711","gmqxW4SK","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"712","WuEbh8iO","0","0","1","0","0","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","0","2","0","0","4","3","0","1","0","0","0","0","1","2","2","0","0","0","0","0","0","0","1","0","0","3","3","0","3","0","0","0","0","2","3","3","0","0","0","0","0"
"713","D9XphDOZ","1","0","1","0","1","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","3","0","3","0","1","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","4","0","3","0","2","3","3","0","2","0","0","2","0","0","0","2","0","0","2","0","0","4","0","3","0","1","1","1","0","1","0","0","2","0","0","0","1","0","0","1","0","0"
"714","pnTwrkwa","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"715","ZUMmNFNs","0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","2","3","0","3","2","0","0","0","0","1","3","0","0","0","0","0","0","0","1","0","0","4","4","0","1","1","0","0","0","0","2","4","0","0","0","0","0","0","0","3","0","0","4","5","0","2","4","0","0","0","0","4","3","0","0","0","0","0"
"716","5M0QwDoe","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","4","0","4","0","4","4","4","0","0","0","2","0","0","0","3","0","0","0","2","0","0","3","0","4","0","3","5","5","0","0","0","3","0","0","0","3","0","0","0","1","0","0","4","0","4","0","3","2","3","0","0","0","2","0","0","0","2","0","0","0","1","0","0"
"717","O8gDcp91","0","0","1","0","1","1","1","0","1","1","1","0","0","1","1","0","1","0","0","1","0","0","0","2","0","3","1","1","0","2","3","3","0","0","1","3","0","4","0","0","2","0","0","0","2","0","3","2","3","0","1","1","2","0","0","2","3","0","3","0","0","2","0","0","0","5","0","5","3","5","0","3","3","1","0","0","5","4","0","3","0","0","3","0"
"718","qLzFmS0T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"719","sXAXWkp1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"720","nojoXPgw","1","0","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","1","0","4","0","4","0","2","1","1","0","0","3","0","0","0","0","0","2","0","3","0","4","0","4","0","4","0","1","3","4","0","0","3","0","0","0","0","0","2","0","3","0","4","0","4","0","4","0","2","2","4","0","0","5","0","0","0","0","0","5","0","3","0","5","0"
"721","txPhwjzB","0","1","1","0","0","0","1","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","2","4","0","0","0","1","1","0","2","0","0","0","5","0","1","0","3","0","2","0","0","3","4","0","0","0","1","5","0","1","0","0","0","5","0","1","0","4","0","1","0","0","1","2","0","0","0","1","3","0","3","0","0","0","5","0","3","0","3","0","2","0"
"722","yR6O17V7","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0"
"723","fA8pf7Am","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","1","1","0","0","0","3","0","4","4","4","2","2","0","0","0","0","4","4","0","0","3","4","4","0","0","0","3","0","4","4","4","2","2","0","0","0","0","2","2","0","0","3","4","4","0","0","0","3","0","2","2","2","2","2","0","0","0","0","2","3","0","0","3","4","4","0","0","0"
"724","e7XwqK4T","0","0","1","1","0","1","1","0","1","0","0","1","0","1","0","1","1","0","1","1","0","0","0","2","3","0","2","1","0","1","0","0","1","0","3","0","1","2","0","3","3","0","0","0","2","3","0","3","4","0","2","0","0","3","0","4","0","1","2","0","3","3","0","0","0","4","2","0","4","5","0","3","0","0","5","0","5","0","3","4","0","2","3","0"
"725","AUKihoHc","0","1","1","0","0","0","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","0","3","4","0","0","0","1","0","3","4","1","0","4","0","3","3","4","0","3","1","3","0","4","2","0","0","0","3","0","1","3","1","0","3","0","4","2","2","0","1","1","3","0","4","5","0","0","0","5","0","4","4","3","0","2","0","3","5","3","0","4","5","2"
"726","4Pw4E7I5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"727","rPlaiSA7","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"728","UYoa1D2F","1","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","0","1","0","0","0","3","0","4","0","0","2","2","0","0","0","0","0","4","2","1","2","0","3","0","0","0","0","0","3","0","0","3","3","0","0","0","0","0","3","1","2","2","0","2","0","0","0","3","0","2","0","0","3","3","0","0","0","0","0","3","2","5","5","0","3","0","0","0"
"729","NQ2sc8QS","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","2","0","1","0","0","0","0"
"730","CoFEKQRS","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","3","4","0","0","4","0","0","0","4","3","2","2","4","0","2","0","0","0","0","0","0","4","3","0","0","4","0","0","0","4","4","3","2","4","0","2","0","0","0","0","0","0","4","3","0","0","4","0","0","0","5","3","5","4","4","0","3","0"
"731","5EoN2jfL","0","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","3","5","3","0","0","3","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","2","4","5","0","0","3","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","2","3","5","0","0","3","0","0","0","3","0","0","0","0","0","0","4"
"732","k8UOZ2RG","1","0","1","0","0","1","1","0","1","0","0","0","0","1","1","0","1","0","1","1","0","3","0","4","0","0","5","2","0","1","0","0","0","0","3","3","0","4","0","2","3","0","3","0","4","0","0","5","4","0","3","0","0","0","0","2","3","0","2","0","3","4","0","2","0","5","0","0","1","2","0","2","0","0","0","0","4","3","0","4","0","2","4","0"
"733","p8mKpngK","1","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","2","1","0","1","0","2","0","0","1","0","0","0","0","0","1","0","0","0","2","0","1","1","1","0","2","0","3","0","0","2","0","0","0","0","0","3","0","0","0","3","0","1","2","1","0","2","0","2","0","0","3","0","0","0","0","0","1","0","0","0"
"734","ziE5QP9A","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","4","0","3","0","0","2","2","0","0","1","0","0","0","0","0","0","0","3","0","0","0","3","0","2","0","0","1","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","4","0","2","0","0","3","2","0","0","5","0","0","0","0","0","0","0","2","0","0","0"
"735","TTOM0T8h","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","0","0","3","1","0","1","0","0","0","0","3","2","0","0","0","0","0","2","0","0","0","0","0","2","2","0","2","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","2","2","0","1","0","0","0"
"736","JXY7QY5O","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"737","P2yXkxQy","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","1","4","0","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","5","3","0","4","5","0","4","0","0","0","3","0","0","2","0","0","0","0","0","0","0","4","3","0","4","4","0","5","0","0","0","3","0","0","4","0","0","0","0","0","0","0","4","1","0","3"
"738","qpuW11PH","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","5","3","4","0","5","4","5","4","5","5","4","5","0","5","5","5","4","5","5","5","5","3","4","3","0","5","3","4","4","5","5","4","5","0","5","5","5","4","5","5","5","5","5","3","3","0","3","4","4","4","5","4","5","5","0","5","5","5","4","5","4","5","5"
"739","t99gw71i","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","1","0","0","4","0","2","0","0","4","2","0","0","0","0","0","0","0","4","4","5","0","5","0","0","4","0","2","0","0","3","3","0","0","0","0","0","0","0","3","3","0","0","4","0","0","2","0","4","0","0","1","4","0","0","0","0","0","0","0","2","4","4","0","4","0","0"
"740","dhaV4iN7","1","0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","1","0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","2","2","0","0","0","1","0","3","1","0","1","3","5","3","1","0","3","0","1","1","0","2","2","0","0","0","5","0","5","3","0","5","5","5","3","3","0","3","0","5","5","0","2","1","0","0","0"
"741","4Z1EoaYt","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","3","0","3","0","0","0","0","0","0","4","0","0","2","0","3","0","0","0","0","0","3","1","0","4","0","0","0","0","0","0","4","0","0","1","0","2","0","0","0","0","0","3","1","0","3","0","0","0","0","0","0","1","0","0","1","0","2","0","0","0","0","0","3"
"742","1k60gP6h","0","0","1","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","2","2","0","2","0","1","0","0","0","4","0","2","3","0","0","0","0","0","0","0","0","3","1","0","5","0","2","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","2","4","0","3","0","3","0","0","0","3","0","2","4","0","0","0","0","0","0"
"743","Tu2abykA","0","1","1","0","0","1","1","0","1","1","0","1","0","1","1","1","0","0","1","1","0","0","1","1","0","0","1","1","0","1","5","0","2","0","3","2","3","0","0","2","1","0","0","4","4","0","0","3","4","0","1","4","0","1","0","3","1","4","0","0","2","1","0","0","2","2","0","0","5","5","0","3","5","0","2","0","3","2","1","0","0","1","2","0"
"744","honx3cRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"745","a9aFpogP","1","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","1","1","1","0","3","0","4","4","3","4","4","0","3","0","0","0","4","0","4","0","0","3","5","2","0","3","0","4","4","3","3","4","0","4","0","0","0","4","0","3","0","0","3","3","1","0","3","0","3","3","3","3","3","0","2","0","0","0","2","0","4","0","0","3","2","3","0"
"746","Idh0sE0P","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1","2","2","2","1","2","2","1","0","0","0","0","0","0","0","1","1","4","0","0","1","1","2","3","3","3","3","2","3","0","0","0","0","0","0","0","2","1","3","0","0","1","1","3","2","2","1","1","2","2","0","0","0","0","0","0","0","3","1","4","0","0","1","1"
"747","Do5w3OJ6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","3","0","4","0","0","0","2","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","0","3","0","0","0","2","0","0","0","0","0","3","4","0","0","0","0","0","0","0","3","0","1","0","0","0","1"
"748","V4mxlpUE","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"749","OJOOhRi0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","3","0","5","3","0","4","5","1","2","3","1","2","0","5","4","0","5","5","4","3","4","4","0","5","4","0","3","4","5","3","2","4","4","0","4","4","0","4","5","4","3","3","5","0","5","3","0","5","4","5","4","4","5","5","0","4","4","0","5","5","4","4","3"
"750","bU9s76Px","1","0","1","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","3","0","4","2","0","0","1","0","1","1","0","1","0","0","4","0","0","0","0","0","0","2","0","1","4","0","0","4","0","3","2","0","4","0","0","3","0","0","0","0","0","0","3","0","3","2","0","0","3","0","3","4","0","3","0","0","4","0","0","0","0","0","0"
"751","5bD9xgwf","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"752","y3sYoy6F","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0"
"753","pRHDlCfQ","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"754","WBc4LbSq","0","0","1","0","0","0","1","0","1","1","0","1","0","1","0","0","0","1","1","0","0","0","0","2","0","0","0","2","0","3","4","0","3","0","3","0","0","0","2","3","0","0","0","0","4","0","0","0","3","0","4","3","0","2","0","2","0","0","0","2","2","0","0","0","0","4","0","0","0","3","0","3","4","0","3","0","2","0","0","0","2","2","0","0"
"755","GyTCeTBv","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","4","0","3","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","4","0","3","0","4","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","3","0","4","0","4","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","4","0"
"756","gXx1QVil","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2","0","4","0","0","1","2","0","0","0","0","0","0","4","4","1","0","5","0","2","0","3","0","4","0","0","3","3","0","0","0","0","0","0","4","4","1","0","3","0","2","0","3","0","4","0","0","5","4","0","0","0","0","0","0","5","5","5","0","4","0","2","0"
"757","2yVB33rO","1","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","2","0","0","2","0","3","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","4","0","0","4","0","4","0","0","0","0","0","0","0"
"758","8Z45dzHX","1","0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","0","0","1","0","1","1","0","1","0","0","1","5","0","1","5","0","1","0","3","0","1","0","0","3","0","5","2","0","4","0","0","3","5","0","2","3","0","3","0","4","0","1","0","0","4","0","5","3","0","3","0","0","5","5","0","3","5","0","3","0","5","0","5","0","0","5","0","3"
"759","5cqLAqTy","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"760","nT10BKDh","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0"
"761","c14ezHEV","0","0","0","1","0","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","1","1","1","4","0","1","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3","2","3","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","5","5","4","5","3","0","3","0","0","0","0","3","0","0","0","0"
"762","N2i1YwuX","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","3","4","2","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","3","0","0","0","0","0","0","4","0","0","3","0","2","0"
"763","A4Nwu6bk","1","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","1","0","0","0","0","2","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","1","0","0","0","0","3","0","0","0","0","4","3","5","0","0","4","1","0","1","0","0","4","0","0","0","0","3","0","0","0","0","5","4","5","0","0","5","5","0","5","0","0","5","0","0","0","0"
"764","FCfUamTo","1","1","1","0","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","4","0","4","3","2","0","2","4","1","0","5","0","0","0","0","0","0","2","0","0","3","4","0","3","4","4","0","1","3","3","0","4","0","0","0","0","0","0","2","0","0","1","3","0","3","1","4","0","3","4","1","0","1","0","0","0","0","0","0","3","0"
"765","5RfdSBSE","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","0","0","3","0"
"766","HXoyZuUo","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3","2","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","4","3","0","0","4","4","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","3","5","0","0","4","4","0","0","0","0","0","0","0","3","0","2","0","0","0","0"
"767","iZeDNqZW","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","0","0","2","3","0","0","0","0","0","0","0","2","3","0","0","0","0","0"
"768","5ys98URy","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"769","nMpoNLjw","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","4","0","0","0","3","1","0","0","0","0","3","0","0","0","2","4","0","0","1","0","0","3","0","0","0","2","1","0","0","0","0","1","0","0","0","4","5","0","0","3","0","0","1","0","0","0","5","4","0","0","0"
"770","fCepuuk1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"771","h1tUGugF","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","3","3","4","0","0","0","0","0"
"772","wxGZ4BJo","0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"773","05m0evRg","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","4","0","0","0","0","2","4","0","5","0","0","0","0","0","0","0","4","4","4","0","0","2","0","0","0","0","4","4","0","4","0","0","0","0","0","0","0","4","1","3","0","0","2","0","0","0","0","2","2","0","1","0","0","0","0","0","0","0","4","1","1","0","0"
"774","EQ66Hweh","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","3"
"775","XwIjyPF7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","3"
"776","4J1ukAo3","1","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","2","1","1","0","0","3","1","1","0","0","2","0","0","0","0","0","0","0","0","1","0","4","1","4","0","0","4","4","4","0","0","4","0","0","0","0","0","0","0","0","1","0","5","2","5","0","0","4","5","3","0","0","5","0","0","0","0","0","0","0","0","4","0"
